order_id,customer_id,product_id,gift_card_id,payment_method,quantity,order_timestamp,payment_timestamp,order_status,shipment_id
ORD-0856,01HQZS39KHBQ4BPNM9MS85W6VA,6211-swd-9194,9f8993ac-ecb6-4e1f-9218-d6c2b35bc020,Gift Card,3,2024-02-22T00:00:00Z,2024-02-22T23:00:00Z,Delivered,SHIP00559
ORD-0857,01HQZS38PMDVKB1S9SK6ZAJ6GG,7505-uvd-4592,4dc6edc0-dec4-4585-9f70-029214ee5878,Gift Card,4,2024-02-27T00:00:00Z,2024-02-28T23:00:00Z,Cancelled,NA
ORD-0858,01HQZS38ZHFH694QJXSH7VGGY7,9786-afp-1463,NA,NA,2,2024-02-07T00:00:00Z,2024-02-08T20:00:00Z,Pending Payment,NA
ORD-0859,01HQZS38YBSDA3RJ0RT9AT3AA7,5504-jsr-4763,NA,Debit Card,2,2024-02-23T00:00:00Z,2024-02-24T20:00:00Z,Processing,SHIP00290
ORD-0860,01HQZS3A9MR2XV2FM0QJH2A70J,6809-rbv-8821,NA,NA,5,2024-02-24T00:00:00Z,2024-02-24T16:00:00Z,Pending Payment,NA
ORD-0861,01HQZS38SYW9JTKG2X31JWW224,9643-ejb-9562,NA,Credit Card,4,2024-02-13T00:00:00Z,2024-02-15T04:00:00Z,Cancelled,NA
ORD-0862,01HQZS3AEAY0505E0S36TJ2FXV,9786-afp-1463,NA,Credit Card,5,2024-02-15T00:00:00Z,2024-02-15T04:00:00Z,Out for Delivery,SHIP00987
ORD-0863,01HQZS39E0N08BW659PGS5N72C,9377-uoq-1066,NA,Debit Card,4,2024-02-02T00:00:00Z,2024-02-03T19:00:00Z,Processing,SHIP00452
ORD-0864,01HQZS38QJBCBRXYQCFV4SN48Q,3182-bjo-1551,NA,Credit Card,2,2024-02-15T00:00:00Z,2024-02-17T00:00:00Z,Shipped,SHIP00078
ORD-0865,01HQZS3A8D921V4PC8R1SCNXXA,2583-nlk-0805,792dfcb1-6e9d-4b5d-9d79-bb985f6e9354,Gift Card,5,2024-02-20T00:00:00Z,2024-02-20T06:00:00Z,Shipped,SHIP00779
ORD-0866,01HQZS38SFBRSN3RB2RGW5RKQR,8396-fjt-9291,dd216887-1e89-43df-bee3-2d7a67e84e55,Gift Card,1,2024-02-20T00:00:00Z,2024-02-21T09:00:00Z,Processing,SHIP00152
ORD-0867,01HQZS38PMDVKB1S9SK6ZAJ6GG,3448-zlg-3622,NA,PayPal,5,2024-02-20T00:00:00Z,2024-02-21T15:00:00Z,Out for Delivery,SHIP00062
ORD-0868,01HQZS3ADKTGF34K6XJEKBJCAP,7013-smv-9960,NA,Debit Card,2,2024-02-22T00:00:00Z,2024-02-22T11:00:00Z,Shipped,SHIP00942
ORD-0869,01HQZS38Q41N1V3BRC4WVPCE8R,6886-vkq-9248,NA,Credit Card,3,2024-02-22T00:00:00Z,2024-02-22T17:00:00Z,Cancelled,NA
ORD-0870,01HQZS39NY3AEA9AYBZQBE1JXV,6122-rto-7326,6649ca12-f1ca-4f35-a131-f3fda82569e7,Gift Card,5,2024-02-27T00:00:00Z,2024-02-27T18:00:00Z,Out for Delivery,SHIP00622
ORD-0871,01HQZS38QJBCBRXYQCFV4SN48Q,2333-eej-0339,NA,PayPal,4,2024-02-24T00:00:00Z,2024-02-24T20:00:00Z,Shipped,SHIP00081
ORD-0872,01HQZS3AEAY0505E0S36TJ2FXV,8716-cfp-4500,NA,Credit Card,5,2024-02-13T00:00:00Z,2024-02-13T01:00:00Z,Cancelled,NA
ORD-0873,01HQZS38X281N3C89KS61H3ZVS,8772-xef-9597,NA,NA,1,2024-02-27T00:00:00Z,2024-02-27T16:00:00Z,Pending Payment,NA
ORD-0874,01HQZS38ME4HZH8JQN977RFTE8,2333-eej-0339,NA,PayPal,4,2024-02-10T00:00:00Z,2024-02-11T20:00:00Z,Processing,SHIP00014
ORD-0875,01HQZS38QVTXRTE5KZF8QXAVRH,1372-kfx-6860,NA,Debit Card,3,2024-02-03T00:00:00Z,2024-02-04T08:00:00Z,Processing,SHIP00108
ORD-0876,01HQZS3A3P8MZAB8AHY26TV145,6972-vrt-0892,dc1ec506-5579-4fe1-b23e-26ada74f8b0c,Gift Card,2,2024-02-06T00:00:00Z,2024-02-06T19:00:00Z,Out for Delivery,SHIP00651
ORD-0877,01HQZS39D985AD55EZ746WF0QR,7030-cqe-7798,04000898-f73d-4dcb-9cbd-861d1d5a5581,Gift Card,3,2024-02-26T00:00:00Z,2024-02-27T00:00:00Z,Out for Delivery,SHIP00385
ORD-0878,01HQZS38VHYD24F1VP0CYKGBND,3417-zjy-8973,NA,Debit Card,3,2024-02-28T00:00:00Z,2024-02-28T05:00:00Z,Out for Delivery,SHIP00181
ORD-0879,01HQZS38QVTXRTE5KZF8QXAVRH,5560-fhk-6807,b77d6e65-fd5e-4953-a351-525c0272f79a,Gift Card,1,2024-02-21T00:00:00Z,2024-02-22T05:00:00Z,Cancelled,NA
ORD-0880,01HQZS38SYW9JTKG2X31JWW224,2901-cyy-6826,NA,PayPal,3,2024-02-02T00:00:00Z,2024-02-03T13:00:00Z,Out for Delivery,SHIP00165
ORD-0881,01HQZS39FXV177F4YW21JWZWXR,2128-nbv-7952,NA,Debit Card,2,2024-02-05T00:00:00Z,2024-02-05T15:00:00Z,Out for Delivery,SHIP00526
ORD-0882,01HQZS38RM856ZNM5P617RFM0W,0443-tnx-6485,NA,NA,4,2024-02-24T00:00:00Z,2024-02-24T09:00:00Z,Pending Payment,NA
ORD-0883,01HQZS39R51SVV41TZN1PHCRB4,6933-gij-4050,ebf40e74-3233-4488-8359-b44facb6814c,Gift Card,1,2024-02-22T00:00:00Z,2024-02-22T21:00:00Z,Shipped,SHIP00647
ORD-0884,01HQZS3ACT7VQEQ9TRK3S38NSD,8716-cfp-4500,NA,Credit Card,2,2024-02-14T00:00:00Z,2024-02-14T06:00:00Z,Delivered,SHIP00906
ORD-0885,01HQZS39R51SVV41TZN1PHCRB4,7416-fxi-4079,055eb443-f5a5-4d28-ab39-ad3e9fca49b9,Gift Card,3,2024-02-22T00:00:00Z,2024-02-22T01:00:00Z,Delivered,SHIP00635
ORD-0886,01HQZS3ACT7VQEQ9TRK3S38NSD,7725-oen-4925,NA,Debit Card,1,2024-02-18T00:00:00Z,2024-02-19T02:00:00Z,Processing,SHIP00908
ORD-0887,01HQZS3ADAR9Z4QW94SJCE7WGJ,8772-xef-9597,a7e840af-8e1b-44bd-a064-d67bec61357b,Gift Card,5,2024-02-05T00:00:00Z,2024-02-05T19:00:00Z,Processing,SHIP00930
ORD-0888,01HQZS39D0XW2VA2B455P9HEE0,6331-fmm-8857,NA,NA,3,2024-02-27T00:00:00Z,2024-02-27T15:00:00Z,Pending Payment,NA
ORD-0889,01HQZS38WEDQXH6AW7MBAW6TFZ,9643-ejb-9562,NA,PayPal,2,2024-02-24T00:00:00Z,2024-02-25T19:00:00Z,Cancelled,NA
ORD-0890,01HQZS3A8D921V4PC8R1SCNXXA,3182-bjo-1551,NA,Debit Card,2,2024-02-26T00:00:00Z,2024-02-26T14:00:00Z,Processing,SHIP00770
ORD-0891,01HQZS3AB446YGT89H89T4ZW63,2583-nlk-0805,NA,PayPal,4,2024-02-25T00:00:00Z,2024-02-26T23:00:00Z,Cancelled,NA
ORD-0892,01HQZS3ABSP39C924D3RJQ8X28,9825-oll-3303,NA,Credit Card,2,2024-02-05T00:00:00Z,2024-02-07T03:00:00Z,Shipped,SHIP00866
ORD-0893,01HQZS39D985AD55EZ746WF0QR,5801-dny-6002,NA,Debit Card,3,2024-02-17T00:00:00Z,2024-02-18T19:00:00Z,Shipped,SHIP00390
ORD-0894,01HQZS38ZDNERDCMWBHE93T6HW,0125-sqt-6811,NA,Debit Card,4,2024-02-29T00:00:00Z,2024-03-01T15:00:00Z,Out for Delivery,SHIP00310
ORD-0895,01HQZS39CVXQAP4MFM5J52YAC2,2183-bnm-4747,NA,Credit Card,1,2024-02-29T00:00:00Z,2024-03-01T17:00:00Z,Processing,SHIP00361
ORD-0896,01HQZS39MCNFGHS7MC9GTZ4HB9,6886-vkq-9248,NA,Debit Card,1,2024-02-09T00:00:00Z,2024-02-10T07:00:00Z,Shipped,SHIP00577
ORD-0897,01HQZS38XQRJRSHMAGT8ZB6JWR,1372-kfx-6860,b08d4362-5e1b-4a5d-b5da-4d7f79db6f42,Gift Card,5,2024-02-15T00:00:00Z,2024-02-16T11:00:00Z,Cancelled,NA
ORD-0898,01HQZS3A5AB1WWWYK9Q2KPHERF,0443-tnx-6485,5f3b221c-8be6-4d21-b288-d2a508e7f57c,Gift Card,4,2024-02-18T00:00:00Z,2024-02-20T06:00:00Z,Out for Delivery,SHIP00666
ORD-0899,01HQZS38X281N3C89KS61H3ZVS,0168-sqp-9949,70cffaaf-97ad-40a1-b323-710686478268,Gift Card,3,2024-02-14T00:00:00Z,2024-02-15T12:00:00Z,Processing,SHIP00238
ORD-0900,01HQZS39DJSQHXNYSYEYA1V1BF,3835-may-3630,NA,Credit Card,2,2024-02-02T00:00:00Z,2024-02-02T14:00:00Z,Shipped,SHIP00415
ORD-0901,01HQZS38X6AS3MVQ7D55XBCRWH,9825-oll-3303,NA,Debit Card,3,2024-02-04T00:00:00Z,2024-02-05T07:00:00Z,Delivered,SHIP00246
ORD-0902,01HQZS3ABSP39C924D3RJQ8X28,4584-tdj-8833,1346bff7-5f0b-43c2-a11f-f5864d5a45e4,Gift Card,3,2024-02-27T00:00:00Z,2024-02-29T15:00:00Z,Processing,SHIP00867
ORD-0903,01HQZS39DSG9P5W8TA9C2TT93A,4163-cos-4183,NA,PayPal,1,2024-02-29T00:00:00Z,2024-02-29T11:00:00Z,Delivered,SHIP00431
ORD-0904,01HQZS3ADQEN81VBF6DPCQ4K19,0239-sss-2251,NA,NA,3,2024-02-24T00:00:00Z,2024-02-25T20:00:00Z,Pending Payment,NA
ORD-0905,01HQZS38Q41N1V3BRC4WVPCE8R,5546-xzt-7707,NA,PayPal,4,2024-02-08T00:00:00Z,2024-02-08T12:00:00Z,Cancelled,NA
ORD-0906,01HQZS38S6V458Z042MDVYJ59D,5546-xzt-7707,NA,Debit Card,3,2024-02-03T00:00:00Z,2024-02-03T12:00:00Z,Shipped,SHIP00148
ORD-0907,01HQZS39D0XW2VA2B455P9HEE0,9468-tdt-5532,7d4a3c54-5c80-405e-ae37-12a776aa49ce,Gift Card,5,2024-02-04T00:00:00Z,2024-02-05T21:00:00Z,Cancelled,NA
ORD-0908,01HQZS3ADQEN81VBF6DPCQ4K19,8994-zxo-6452,NA,NA,4,2024-02-17T00:00:00Z,2024-02-17T08:00:00Z,Pending Payment,NA
ORD-0909,01HQZS39NY3AEA9AYBZQBE1JXV,9574-brk-9651,NA,NA,5,2024-02-02T00:00:00Z,2024-02-03T04:00:00Z,Pending Payment,NA
ORD-0910,01HQZS3ADKTGF34K6XJEKBJCAP,1331-rzp-6435,NA,PayPal,3,2024-02-10T00:00:00Z,2024-02-12T20:00:00Z,Processing,SHIP00945
ORD-0911,01HQZS39KHBQ4BPNM9MS85W6VA,4679-svc-8606,NA,Debit Card,5,2024-02-18T00:00:00Z,2024-02-20T22:00:00Z,Out for Delivery,SHIP00562
ORD-0912,01HQZS3ACA7KDDAAZWS087T2JD,9600-jzo-7284,NA,PayPal,4,2024-02-24T00:00:00Z,2024-02-24T16:00:00Z,Processing,SHIP00875
ORD-0913,01HQZS39GX40794N4MMYEYRX99,9786-afp-1463,NA,NA,4,2024-02-05T00:00:00Z,2024-02-06T21:00:00Z,Pending Payment,NA
ORD-0914,01HQZS39DMN8WYAP4086FZGP7A,3345-bxq-2562,NA,Credit Card,4,2024-02-05T00:00:00Z,2024-02-07T19:00:00Z,Out for Delivery,SHIP00429
ORD-0915,01HQZS39R51SVV41TZN1PHCRB4,8415-qhe-4590,NA,Debit Card,1,2024-02-29T00:00:00Z,2024-02-29T17:00:00Z,Delivered,SHIP00639
ORD-0916,01HQZS39GX40794N4MMYEYRX99,2128-nbv-7952,1fb5c689-2e78-4854-a011-c6624780afac,Gift Card,2,2024-02-17T00:00:00Z,2024-02-19T17:00:00Z,Cancelled,NA
ORD-0917,01HQZS38VZCZNV804KD1PSRH1C,9967-vwx-1684,NA,NA,2,2024-02-22T00:00:00Z,2024-02-23T23:00:00Z,Pending Payment,NA
ORD-0918,01HQZS38SFBRSN3RB2RGW5RKQR,6886-vkq-9248,NA,PayPal,4,2024-02-01T00:00:00Z,2024-02-02T15:00:00Z,Shipped,SHIP00155
ORD-0919,01HQZS3AAV5SECZ0ENAEW3B6M2,0035-nrm-7502,NA,PayPal,5,2024-02-14T00:00:00Z,2024-02-14T21:00:00Z,Out for Delivery,SHIP00819
ORD-0920,01HQZS3AEAY0505E0S36TJ2FXV,0035-nrm-7502,NA,Debit Card,3,2024-02-12T00:00:00Z,2024-02-13T14:00:00Z,Delivered,SHIP00983
ORD-0921,01HQZS38RM856ZNM5P617RFM0W,3182-bjo-1551,NA,Debit Card,4,2024-02-14T00:00:00Z,2024-02-14T17:00:00Z,Cancelled,NA
ORD-0922,01HQZS39NWNM280ZX4PTT0SFT4,4679-svc-8606,NA,Debit Card,1,2024-02-28T00:00:00Z,2024-02-29T19:00:00Z,Delivered,SHIP00616
ORD-0923,01HQZS38WG8S1THR49J3J5XZ8S,4895-nnr-6380,NA,NA,3,2024-02-19T00:00:00Z,2024-02-21T10:00:00Z,Pending Payment,NA
ORD-0924,01HQZS3ADKTGF34K6XJEKBJCAP,2969-cmd-8655,ea316fd2-7a4b-4b0a-ad93-821cad8ee579,Gift Card,4,2024-02-15T00:00:00Z,2024-02-17T02:00:00Z,Out for Delivery,SHIP00934
ORD-0925,01HQZS38Q41N1V3BRC4WVPCE8R,6809-rbv-8821,06f5e705-bf31-4ade-b94d-0c93746913a9,Gift Card,1,2024-02-19T00:00:00Z,2024-02-21T06:00:00Z,Out for Delivery,SHIP00071
ORD-0926,01HQZS38VHYD24F1VP0CYKGBND,8063-iwl-2754,NA,Credit Card,4,2024-02-25T00:00:00Z,2024-02-27T21:00:00Z,Cancelled,NA
ORD-0927,01HQZS3A6YSS03C1PYDB0JNFBA,4163-cos-4183,f207c139-c8ab-47d0-ac4f-ef4361d2e390,Gift Card,1,2024-02-21T00:00:00Z,2024-02-21T06:00:00Z,Processing,SHIP00710
ORD-0928,01HQZS3AB1SQJB3H733WD5FQ67,8535-oih-1501,NA,Debit Card,1,2024-02-25T00:00:00Z,2024-02-27T13:00:00Z,Cancelled,NA
ORD-0929,01HQZS39EGQ1606P9RMN3PXQ0P,2128-nbv-7952,121325d8-e955-4380-818b-24051fecf57b,Gift Card,2,2024-02-15T00:00:00Z,2024-02-15T11:00:00Z,Processing,SHIP00489
ORD-0930,01HQZS38SFBRSN3RB2RGW5RKQR,6915-bdh-7259,NA,Debit Card,1,2024-02-29T00:00:00Z,2024-03-01T20:00:00Z,Out for Delivery,SHIP00156
ORD-0931,01HQZS38QJBCBRXYQCFV4SN48Q,3417-zjy-8973,NA,Credit Card,1,2024-02-18T00:00:00Z,2024-02-19T18:00:00Z,Processing,SHIP00077
ORD-0932,01HQZS38ZKM98M99APTJ277HG7,3172-mkh-5592,NA,Debit Card,3,2024-02-08T00:00:00Z,2024-02-08T14:00:00Z,Shipped,SHIP00329
ORD-0933,01HQZS3AAYMQZDY54ZYMZQ8GYS,0035-nrm-7502,NA,Credit Card,3,2024-02-18T00:00:00Z,2024-02-18T03:00:00Z,Shipped,SHIP00832
ORD-0934,01HQZS39NTPRK044E5R6BW75E7,7822-ldb-4335,NA,Debit Card,3,2024-02-18T00:00:00Z,2024-02-18T17:00:00Z,Shipped,SHIP00607
ORD-0935,01HQZS39JTXWR305VZ8JZX342W,2746-qzu-7414,NA,PayPal,4,2024-02-08T00:00:00Z,2024-02-09T13:00:00Z,Delivered,SHIP00556
ORD-0936,01HQZS38S6V458Z042MDVYJ59D,4584-tdj-8833,NA,PayPal,4,2024-02-17T00:00:00Z,2024-02-17T11:00:00Z,Cancelled,NA
ORD-0937,01HQZS39FG5QBNT1QE1GE1RWWP,3835-may-3630,NA,Debit Card,2,2024-02-15T00:00:00Z,2024-02-16T23:00:00Z,Processing,SHIP00501
ORD-0938,01HQZS3ACDJZD6QTEC132F7NSJ,4679-svc-8606,NA,NA,5,2024-02-23T00:00:00Z,2024-02-25T14:00:00Z,Pending Payment,NA
ORD-0939,01HQZS3AEAY0505E0S36TJ2FXV,0989-puw-7394,NA,Credit Card,1,2024-02-17T00:00:00Z,2024-02-19T17:00:00Z,Delivered,SHIP00980
ORD-0940,01HQZS38ZKM98M99APTJ277HG7,8772-xef-9597,NA,Debit Card,5,2024-02-11T00:00:00Z,2024-02-11T12:00:00Z,Delivered,SHIP00339
ORD-0941,01HQZS39FXV177F4YW21JWZWXR,9103-pfw-2928,NA,PayPal,3,2024-02-05T00:00:00Z,2024-02-05T15:00:00Z,Processing,SHIP00521
ORD-0942,01HQZS38X6AS3MVQ7D55XBCRWH,2815-ert-8256,NA,NA,3,2024-02-02T00:00:00Z,2024-02-02T07:00:00Z,Pending Payment,NA
ORD-0943,01HQZS38RHAP1J8EZHKCEGWT7E,5504-jsr-4763,NA,Credit Card,1,2024-02-01T00:00:00Z,2024-02-02T04:00:00Z,Shipped,SHIP00117
ORD-0944,01HQZS39C4CP9WYFXBCMDF1MFP,0125-sqt-6811,NA,Credit Card,5,2024-02-04T00:00:00Z,2024-02-04T08:00:00Z,Cancelled,NA
ORD-0945,01HQZS39E4SQTDS3T424YTX44F,8415-qhe-4590,NA,Debit Card,3,2024-02-14T00:00:00Z,2024-02-15T18:00:00Z,Cancelled,NA
ORD-0946,01HQZS38X281N3C89KS61H3ZVS,7030-cqe-7798,NA,Debit Card,4,2024-02-17T00:00:00Z,2024-02-17T11:00:00Z,Out for Delivery,SHIP00227
ORD-0947,01HQZS38XHRJME10Q4N4DA3NF3,9600-jzo-7284,NA,Debit Card,5,2024-02-20T00:00:00Z,2024-02-22T02:00:00Z,Delivered,SHIP00267
ORD-0948,01HQZS38XQRJRSHMAGT8ZB6JWR,9643-ejb-9562,83c33756-ae2a-4d23-890d-4f58914c4c41,Gift Card,3,2024-02-16T00:00:00Z,2024-02-18T20:00:00Z,Delivered,SHIP00277
ORD-0949,01HQZS3A847JNKQM3H47SEA4CP,3835-may-3630,166140be-d289-4339-8d9e-6d0d39d4a518,Gift Card,5,2024-02-29T00:00:00Z,2024-03-01T01:00:00Z,Out for Delivery,SHIP00753
ORD-0950,01HQZS39DSG9P5W8TA9C2TT93A,4163-cos-4183,e46ed3c6-ce8a-4715-ab5f-9d2a31ad2e17,Gift Card,3,2024-02-02T00:00:00Z,2024-02-05T00:00:00Z,Delivered,SHIP00430
ORD-0951,01HQZS39FXV177F4YW21JWZWXR,9574-brk-9651,NA,PayPal,3,2024-02-25T00:00:00Z,2024-02-27T23:00:00Z,Processing,SHIP00523
ORD-0952,01HQZS3AAYMQZDY54ZYMZQ8GYS,3506-ltd-9892,NA,NA,4,2024-02-24T00:00:00Z,2024-02-25T09:00:00Z,Pending Payment,NA
ORD-0953,01HQZS38X281N3C89KS61H3ZVS,2583-nlk-0805,6ece6d65-2022-4195-996a-7a5ad239d93f,Gift Card,3,2024-02-22T00:00:00Z,2024-02-23T11:00:00Z,Delivered,SHIP00242
ORD-0954,01HQZS38XQRJRSHMAGT8ZB6JWR,2627-kdl-2059,NA,Credit Card,1,2024-02-21T00:00:00Z,2024-02-21T08:00:00Z,Processing,SHIP00272
ORD-0955,01HQZS38VHYD24F1VP0CYKGBND,6915-bdh-7259,NA,Debit Card,4,2024-02-24T00:00:00Z,2024-02-26T19:00:00Z,Cancelled,NA
ORD-0956,01HQZS3ADAR9Z4QW94SJCE7WGJ,6915-bdh-7259,NA,Credit Card,3,2024-02-24T00:00:00Z,2024-02-25T07:00:00Z,Delivered,SHIP00928
ORD-0957,01HQZS38RHAP1J8EZHKCEGWT7E,1478-dkc-7267,NA,Credit Card,5,2024-02-25T00:00:00Z,2024-02-27T07:00:00Z,Cancelled,NA
ORD-0958,01HQZS3A847JNKQM3H47SEA4CP,3417-zjy-8973,NA,NA,2,2024-02-20T00:00:00Z,2024-02-22T04:00:00Z,Pending Payment,NA
ORD-0959,01HQZS38ZKM98M99APTJ277HG7,6435-vkg-5769,0664a428-ef92-4c28-9fc1-f24a7e813f38,Gift Card,2,2024-02-26T00:00:00Z,2024-02-28T04:00:00Z,Cancelled,NA
ORD-0960,01HQZS39GFTYRBKGJZNARZ00QY,4679-svc-8606,NA,Credit Card,5,2024-02-08T00:00:00Z,2024-02-08T04:00:00Z,Processing,SHIP00532
ORD-0961,01HQZS38NFAMVH5N51426R4G37,5801-dny-6002,454e4140-4df1-40f0-9ed6-5d59c6fd611e,Gift Card,2,2024-02-05T00:00:00Z,2024-02-07T16:00:00Z,Delivered,SHIP00030
ORD-0962,01HQZS39GX40794N4MMYEYRX99,5560-fhk-6807,NA,Credit Card,1,2024-02-27T00:00:00Z,2024-02-28T09:00:00Z,Processing,SHIP00546
ORD-0963,01HQZS3A847JNKQM3H47SEA4CP,9643-ejb-9562,NA,Credit Card,2,2024-02-25T00:00:00Z,2024-02-26T13:00:00Z,Shipped,SHIP00758
ORD-0964,01HQZS3AB446YGT89H89T4ZW63,7013-smv-9960,NA,Debit Card,5,2024-02-22T00:00:00Z,2024-02-22T14:00:00Z,Cancelled,NA
ORD-0965,01HQZS3ACT7VQEQ9TRK3S38NSD,0981-nix-4408,NA,PayPal,4,2024-02-16T00:00:00Z,2024-02-18T17:00:00Z,Processing,SHIP00907
ORD-0966,01HQZS39DSG9P5W8TA9C2TT93A,9174-pjf-7215,711d77b3-6c3e-405a-996d-43faec4adea9,Gift Card,5,2024-02-23T00:00:00Z,2024-02-24T11:00:00Z,Delivered,SHIP00436
ORD-0967,01HQZS3A60MK2C9GJEBKJ1T82V,5801-dny-6002,NA,Credit Card,3,2024-02-23T00:00:00Z,2024-02-23T21:00:00Z,Cancelled,NA
ORD-0968,01HQZS39CYBC3S62XKZ2B3B5VZ,2179-kqi-1903,NA,Debit Card,1,2024-02-22T00:00:00Z,2024-02-24T02:00:00Z,Cancelled,NA
ORD-0969,01HQZS38WG8S1THR49J3J5XZ8S,0989-puw-7394,NA,Debit Card,2,2024-02-27T00:00:00Z,2024-02-27T21:00:00Z,Delivered,SHIP00215
ORD-0970,01HQZS3A96Y59XMJJ46835PC5K,0035-nrm-7502,NA,Debit Card,1,2024-02-13T00:00:00Z,2024-02-15T12:00:00Z,Delivered,SHIP00782
ORD-0971,01HQZS3A72WHNQVT800NKTXQ6S,9967-vwx-1684,NA,NA,2,2024-02-19T00:00:00Z,2024-02-19T18:00:00Z,Pending Payment,NA
ORD-0972,01HQZS3AB446YGT89H89T4ZW63,9415-ujd-3311,8e09dc84-1d88-4208-8f5d-4b754ac800d3,Gift Card,2,2024-02-15T00:00:00Z,2024-02-16T13:00:00Z,Delivered,SHIP00848
ORD-0973,01HQZS3ADKTGF34K6XJEKBJCAP,9643-ejb-9562,NA,NA,4,2024-02-07T00:00:00Z,2024-02-07T08:00:00Z,Pending Payment,NA
ORD-0974,01HQZS3ADQEN81VBF6DPCQ4K19,0981-nix-4408,b0f19604-df32-40d9-adbe-b732fad0622a,Gift Card,4,2024-02-07T00:00:00Z,2024-02-08T05:00:00Z,Cancelled,NA
ORD-0975,01HQZS3ACMRNXCXYEBVGYF4AH4,4163-cos-4183,NA,Credit Card,5,2024-02-19T00:00:00Z,2024-02-21T18:00:00Z,Processing,SHIP00898
ORD-0976,01HQZS39E90ZAJ60EZQZW2D4GT,0443-tnx-6485,NA,NA,1,2024-02-13T00:00:00Z,2024-02-14T13:00:00Z,Pending Payment,NA
ORD-0977,01HQZS38RX3DP4C776K8W3G24B,6915-bdh-7259,NA,Credit Card,1,2024-02-25T00:00:00Z,2024-02-25T14:00:00Z,Delivered,SHIP00141
ORD-0978,01HQZS39NY3AEA9AYBZQBE1JXV,4163-cos-4183,NA,Credit Card,2,2024-02-13T00:00:00Z,2024-02-13T04:00:00Z,Delivered,SHIP00621
ORD-0979,01HQZS39FXV177F4YW21JWZWXR,3345-bxq-2562,NA,PayPal,1,2024-02-24T00:00:00Z,2024-02-24T08:00:00Z,Cancelled,NA
ORD-0980,01HQZS38QSSJ1MYD0C10WENNF5,0125-sqt-6811,ab7c3630-6548-4d54-b5b7-f4dc59d5cb99,Gift Card,4,2024-02-26T00:00:00Z,2024-02-27T05:00:00Z,Delivered,SHIP00090
ORD-0981,01HQZS3AB1SQJB3H733WD5FQ67,1372-kfx-6860,NA,PayPal,5,2024-02-14T00:00:00Z,2024-02-16T00:00:00Z,Delivered,SHIP00847
ORD-0982,01HQZS39DJSQHXNYSYEYA1V1BF,4895-nnr-6380,NA,PayPal,4,2024-02-16T00:00:00Z,2024-02-17T15:00:00Z,Out for Delivery,SHIP00416
ORD-0983,01HQZS3AF4X15137J7C9PECPT6,2746-qzu-7414,e7e73d9e-d5ab-4732-b5fe-bb89727d5abc,Gift Card,4,2024-02-03T00:00:00Z,2024-02-05T12:00:00Z,Shipped,SHIP00997
ORD-0984,01HQZS39DEQDTJC46WNPM76N2G,2969-cmd-8655,NA,Credit Card,1,2024-02-19T00:00:00Z,2024-02-19T12:00:00Z,Shipped,SHIP00398
ORD-0985,01HQZS38X281N3C89KS61H3ZVS,2815-ert-8256,NA,Debit Card,1,2024-02-16T00:00:00Z,2024-02-16T16:00:00Z,Out for Delivery,SHIP00228
ORD-0986,01HQZS3ADKTGF34K6XJEKBJCAP,8063-iwl-2754,NA,Credit Card,1,2024-02-19T00:00:00Z,2024-02-19T06:00:00Z,Cancelled,NA
ORD-0987,01HQZS39FG5QBNT1QE1GE1RWWP,6435-vkg-5769,NA,NA,2,2024-02-25T00:00:00Z,2024-02-25T05:00:00Z,Pending Payment,NA
ORD-0988,01HQZS39CVXQAP4MFM5J52YAC2,5504-jsr-4763,NA,Credit Card,2,2024-02-02T00:00:00Z,2024-02-03T00:00:00Z,Processing,SHIP00356
ORD-0989,01HQZS38XFN9XMV488HRR2PRNZ,2901-cyy-6826,fe15d141-58d9-4165-84ff-f5b9fbff4038,Gift Card,4,2024-02-20T00:00:00Z,2024-02-20T19:00:00Z,Shipped,SHIP00260
ORD-0990,01HQZS3A6G0XVEQ9MV1A99A1PR,8772-xef-9597,NA,NA,4,2024-02-02T00:00:00Z,2024-02-04T23:00:00Z,Pending Payment,NA
ORD-0991,01HQZS3AA5B6Q0ZGTDH6M8HP1G,6122-rto-7326,2e0f94b8-c3dc-482f-b5ed-14bbfa0de996,Gift Card,2,2024-02-01T00:00:00Z,2024-02-02T04:00:00Z,Cancelled,NA
ORD-0992,01HQZS38ZKM98M99APTJ277HG7,4163-cos-4183,f5443127-e523-43f3-b980-781534c4670c,Gift Card,1,2024-02-02T00:00:00Z,2024-02-02T07:00:00Z,Processing,SHIP00330
ORD-0993,01HQZS38ZHFH694QJXSH7VGGY7,2179-kqi-1903,7e42f7bb-9ad1-4114-9808-4e18ff7ca847,Gift Card,5,2024-02-24T00:00:00Z,2024-02-26T13:00:00Z,Out for Delivery,SHIP00326
ORD-0994,01HQZS39NTPRK044E5R6BW75E7,0035-nrm-7502,NA,Credit Card,2,2024-02-26T00:00:00Z,2024-02-28T05:00:00Z,Shipped,SHIP00599
ORD-0995,01HQZS3AB446YGT89H89T4ZW63,3448-zlg-3622,NA,PayPal,4,2024-02-07T00:00:00Z,2024-02-09T01:00:00Z,Delivered,SHIP00864
ORD-0996,01HQZS3A7SBWQ5J00MDQBSQZVM,2333-eej-0339,NA,Debit Card,3,2024-02-22T00:00:00Z,2024-02-24T02:00:00Z,Shipped,SHIP00746
